date,hour,day_of_week,area,status,latitude,longitude,data_source,road_corridor,dpwh_location,total_volume,dpwh_direction,dpwh_day_of_week,is_peak_am_time,is_peak_pm_time,has_disruption,disruption_id,disruption_type,disruption_area,disruption_description,disruption_start,disruption_end,has_real_status,has_imputed_status,has_volume_data,data_completeness_score
2024-01-23,14,Tuesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-23,14,Tuesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-23,15,Tuesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-23,15,Tuesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-23,15,Tuesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-23,16,Tuesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-23,16,Tuesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-23,16,Tuesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-23,17,Tuesday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-23,17,Tuesday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-23,17,Tuesday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-23,18,Tuesday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,0,,,,,,,1,0,0,1
2024-01-23,18,Tuesday,Parian,moderate,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-01-23,18,Tuesday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-01-23,19,Tuesday,Bucal,moderate,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,0,,,,,,,1,0,0,1
2024-01-23,19,Tuesday,Parian,heavy,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-01-23,19,Tuesday,Turbina,moderate,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-01-23,20,Tuesday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,0,,,,,,,1,0,0,1
2024-01-23,20,Tuesday,Parian,moderate,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-01-23,20,Tuesday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-01-23,21,Tuesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-23,21,Tuesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-23,21,Tuesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,6,Wednesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,6,Wednesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,6,Wednesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,7,Wednesday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,7,Wednesday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,7,Wednesday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,8,Wednesday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,8,Wednesday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,8,Wednesday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,9,Wednesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,9,Wednesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,9,Wednesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,10,Wednesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,10,Wednesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,10,Wednesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,11,Wednesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,11,Wednesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,11,Wednesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,12,Wednesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,12,Wednesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,12,Wednesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,13,Wednesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,13,Wednesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,13,Wednesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,14,Wednesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,14,Wednesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,14,Wednesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,15,Wednesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,15,Wednesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,15,Wednesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,16,Wednesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,16,Wednesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,16,Wednesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,17,Wednesday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,0,,,,,,,1,0,0,1
2024-01-24,17,Wednesday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-01-24,17,Wednesday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-01-24,18,Wednesday,Bucal,moderate,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,0,,,,,,,1,0,0,1
2024-01-24,18,Wednesday,Parian,moderate,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-01-24,18,Wednesday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-01-24,19,Wednesday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,0,,,,,,,1,0,0,1
2024-01-24,19,Wednesday,Parian,moderate,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-01-24,19,Wednesday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-01-24,20,Wednesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,20,Wednesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,20,Wednesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,21,Wednesday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,21,Wednesday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-24,21,Wednesday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,6,Thursday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,6,Thursday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,6,Thursday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,7,Thursday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,7,Thursday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,7,Thursday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,8,Thursday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,8,Thursday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,8,Thursday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,9,Thursday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,9,Thursday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,9,Thursday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,10,Thursday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,10,Thursday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,10,Thursday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,11,Thursday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,11,Thursday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,11,Thursday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,12,Thursday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,12,Thursday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,12,Thursday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,13,Thursday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,13,Thursday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,13,Thursday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,14,Thursday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,14,Thursday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,14,Thursday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,15,Thursday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,15,Thursday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,15,Thursday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,16,Thursday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,16,Thursday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,16,Thursday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,17,Thursday,Bucal,moderate,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,0,,,,,,,1,0,0,1
2024-01-25,17,Thursday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-01-25,17,Thursday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-01-25,18,Thursday,Bucal,moderate,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,0,,,,,,,1,0,0,1
2024-01-25,18,Thursday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-01-25,18,Thursday,Turbina,heavy,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-01-25,19,Thursday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,19,Thursday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,19,Thursday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,20,Thursday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,20,Thursday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,20,Thursday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,21,Thursday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,21,Thursday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-25,21,Thursday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,6,Friday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,6,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,6,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,7,Friday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,7,Friday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,7,Friday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,8,Friday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,8,Friday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,8,Friday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,9,Friday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,9,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,9,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,10,Friday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,10,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,10,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,11,Friday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,11,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,11,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,12,Friday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,12,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,12,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,13,Friday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,13,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,13,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,14,Friday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,14,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,14,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,15,Friday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,15,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,15,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,16,Friday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,16,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,16,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,17,Friday,Bucal,moderate,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,0,,,,,,,1,0,0,1
2024-01-26,17,Friday,Parian,moderate,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-01-26,17,Friday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-01-26,18,Friday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,18,Friday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,18,Friday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,19,Friday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,19,Friday,Parian,moderate,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,19,Friday,Turbina,moderate,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,20,Friday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,20,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,20,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,21,Friday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,21,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-26,21,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,6,Saturday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,6,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,6,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,7,Saturday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,7,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,7,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,8,Saturday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,8,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,8,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,9,Saturday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,9,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,9,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,10,Saturday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,10,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,10,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,11,Saturday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,11,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,11,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,12,Saturday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,12,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,12,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,13,Saturday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,13,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,13,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,14,Saturday,Bucal,light,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,14,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-01-27,14,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
